dentro_de dentro_de CA I
Deo_gratias Deo_gratias RG I
de_pao_a_pao de_pao_a_pao RG I
de_par_de de_par_de CA I
de_pascuas_en_flores de_pascuas_en_flores RG I
de_paso de_paso RG I
de_pé de_pé RG I
de_pouca_entidade de_pouca_entidade RG I
de_pouca_idade de_pouca_idade RG I
de_pouca_sonada de_pouca_sonada RG I
de_poutelas de_poutelas RG I
de_présa de_présa RG I
de_primeira_man de_primeira_man RG I
de_proximidade de_proximidade RG I
de_punta_a_cabo de_punta_a_cabo RG I
de_pura_raza de_pura_raza RG I
de_raíz de_raíz RG I
de_raro_en_raro de_raro_en_raro RG I
de_raspallón de_raspallón RG I
de_rebaixa de_rebaixa RG I
de_recú de_recú RG I
de_reposto de_reposto RG I
de_rexeitamento de_rexeitamento RG I
de_risa de_risa RG I
de_sabelo de_sabelo RG I
descanso_eterno descanso_eterno RG I
desde_a_infancia desde_a_infancia RG I
desde_logo desde_logo RG I
desde_o_alto desde_o_alto RG I
desde_que desde_que CA I
de_seguro de_seguro RG I
de_sempre de_sempre RG I
de_ser_así de_ser_así RG I
de_ser_posible de_ser_posible RG I
de_seu de_seu RG I
de_sobra de_sobra RG I
de_sobremesa de_sobremesa RG I
de_socato de_socato RG I
despois_de despois_de CA I
despois_de_cear despois_de_cear RG I
despois_de_comer despois_de_comer RG I
despois_de_que despois_de_que CA I
deste_xeito deste_xeito RG I
de_súbito de_súbito RG I
de_súpeto de_súpeto RG I
de_tanto_en_tanto de_tanto_en_tanto RG I
de_tempo_en_tempo de_tempo_en_tempo RG I
de_todas_as_maneiras de_todas_as_maneiras RG I
de_todas_partes de_todas_partes RG I
de_todo de_todo RG I
de_todo_punto de_todo_punto RG I
de_todos_os_xeitos de_todos_os_xeitos RG I
de_veras de_veras RG I
de_verdade de_verdade RG I
de_vez de_vez RG I
de_visu de_visu RG I
de_viva_voz de_viva_voz RG I
de_volta de_volta RG I
de_xeito_abondo de_xeito_abondo RG I
de_xeito_claro de_xeito_claro RG I
de_xeito_conxunto de_xeito_conxunto RG I
de_xeito_evidente de_xeito_evidente RG I
de_xeito_extraordinario de_xeito_extraordinario RG I
de_xeito_que de_xeito_que CA I
de_xeito_sinxelo de_xeito_sinxelo RG I
de_xeito_total de_xeito_total RG I
de_xeonllos de_xeonllos RG I
día_a_día día_a_día RG I
diante_de diante_de CA I
diante_túa diante_túa RG I
día_seguinte día_seguinte RG I
do_baixo do_baixo RG I
do_común do_común RG I
do_Leste do_Leste RG I
do_medio do_medio RG I
do_mesmo_xeito do_mesmo_xeito RG I
do_mesmo_xeito_que do_mesmo_xeito_que CA I
do_montón do_montón RG I
do_trinque do_trinque RG I
dous_días_despois dous_días_despois RG I
doutra_banda doutra_banda RG I
doutro_xeito doutro_xeito RG I
dunha_forma_ou_doutra dunha_forma_ou_doutra RG I
dunha_parte dunha_parte RG I
dunha_plumada dunha_plumada RG I
dunha_vez_para_sempre dunha_vez_para_sempre RG I
dun_lado_a_outro dun_lado_a_outro RG I
dun_tempo_para_acá dun_tempo_para_acá RG I
dun_tempo_para_acó dun_tempo_para_acó RG I
dun_xeito_ou_doutro dun_xeito_ou_doutro RG I
é_dicir é_dicir CA I
e_iso_que e_iso_que CA I
e_maila e_mais CC I
e_mailas e_mais CC I
e_mailo e_mais CC I
e_mailos e_mais CC I
e_mais e_mais CC I
en_abril en_abril RG I
en_abundancia en_abundancia RG I
en_agosto en_agosto RG I
en_albas en_albas RG I
en_algures en_algures RG I
en_ambos_efectos en_ambos_efectos RG I
en_apertos en_apertos RG I
en_autobús en_autobús RG I
en_avión en_avión RG I
en_balde en_balde RG I
en_barca en_barca RG I
en_barco en_barco RG I
en_bicicleta en_bicicleta RG I
en_boa_lei en_boa_lei RG I
en_bo_tempo en_bo_tempo RG I
en_cada_momento en_cada_momento RG I
en_cantidade en_cantidade RG I
en_cantidade_suficiente en_cantidade_suficiente RG I
en_canto en_canto RG I
en_canto_a en_canto_a RG I
en_carro en_carro RG I
en_cartel en_cartel RG I
en_casa en_casa RG I
en_certa_ocasión en_certa_ocasión RG I
en_certo_xeito en_certo_xeito RG I
en_claro en_claro RG I
en_coche en_coche RG I
en_coiros en_coiros RG I
en_consonancia en_consonancia RG I
en_contra_do_reo en_contra_do_reo RG I
en_crequenas en_crequenas RG I
en_cuestión en_cuestión RG I
en_decembro en_decembro RG I
en_descrédito en_descrédito RG I
en_desquite en_desquite RG I
en_diante en_diante RG I
en_dous_pasos en_dous_pasos RG I
en_dúbida en_dúbida RG I
en_efecto en_efecto RG I
en_enfrontamento_limpo en_enfrontamento_limpo RG I
en_especial en_especial RG I
en_exceso en_exceso RG I
en_favor_de_que en_favor_de_que CA I
en_favor_do_reo en_favor_do_reo RG I
en_febreiro en_febreiro RG I
en_fronte en_fronte RG I
en_globo en_globo RG I
en_grao_sumo en_grao_sumo RG I
en_groso en_groso RG I
en_lancha en_lancha RG I
en_liña en_liña RG I
en_man en_man RG I
en_mangas_de_camisa en_mangas_de_camisa RG I
en_marzo en_marzo RG I
en_mayo en_mayo RG I
en_metro en_metro RG I
en_moto en_moto RG I
en_motocicleta en_motocicleta RG I
en_multitude en_multitude RG I
en_ningures en_ningures RG I
en_nómina en_nómina RG I
en_novembro en_novembro RG I
en_outubro en_outubro RG I
en_palacio en_palacio RG I
en_pé en_pé RG I
en_picado en_picado RG I
en_pouca_idade en_pouca_idade RG I
en_primeira_plana en_primeira_plana RG I
en_prisión en_prisión RG I
en_quente en_quente RG I
en_remollo en_remollo RG I
en_resumidas_contas en_resumidas_contas RG I
en_ringleira en_ringleira RG I
en_segredo en_segredo RG I
en_serio en_serio RG I
en_setembro en_setembro RG I
en_si en_si RG I
en_soños en_soños RG I
en_tanto en_tanto CA I
en_tanto_que en_tanto_que CA I
en_tempo en_tempo RG I
en_tempo_e_forma en_tempo_e_forma RG I
en_todas_partes en_todas_partes RG I
en_torno en_torno RG I
en_transo en_transo RG I
en_tranvía en_tranvía RG I
entre_liñas entre_liñas RG I
en_tren en_tren RG I
entre_o_eixo_e_a_roda entre_o_eixo_e_a_roda RG I
entre_tanto entre_tanto RG I
en_vanguardia en_vanguardia RG I
en_verdade en_verdade RG I
en_xaneiro en_xaneiro RG I
en_xaxún en_xaxún RG I
en_xeral en_xeral RG I
en_xullo en_xullo RG I
en_xuño en_xuño RG I
e_pico e_pico RG I
é_por_iso_polo_que é_por_iso_polo_que CA I
escaleiras_abaixo escaleiras_abaixo RG I
escaleiras_arriba escaleiras_arriba RG I
está_claro está_claro RG I
este_ano este_ano RG I
ex_abrupto ex_abrupto RG I
ex_aequo ex_aequo RG I
ex_cathedra ex_cathedra RG I
ex_consensu ex_consensu RG I
ex_profeso ex_profeso RG I
facilmente_substituíble facilmente_substituíble RG I
fite_a_fite fite_a_fite RG I
fora_cal_fora fora_cal_fora RG I
fóra_de_cacho fóra_de_cacho RG I
fóra_de_lugar fóra_de_lugar RG I
fóra_de_que fóra_de_que CA I
fóra_diso fóra_diso RG I
fronte_a fronte_a CA I
fronte_a_fronte fronte_a_fronte RG I
grande_efecto grande_efecto RG I
grazas_a grazas_a CA I
grosso_modo grosso_modo RG I
hai_pouco hai_pouco RG I
hai_tres_días hai_tres_días RG I
hic_et_nunc hic_et_nunc RG I
hoxe_en_día hoxe_en_día RG I
in_aeterum in_aeterum RG I
in_albis in_albis RG I
in_articulo in_articulo RG I
in_crescendo in_crescendo RG I
in_dubio_pro_reo in_dubio_pro_reo RG I
in_extenso in_extenso RG I
in_extremis in_extremis RG I
in_fraganti in_fraganti RG I
in_memoriam in_memoriam RG I
in_pectore in_pectore RG I
in_sacris in_sacris RG I
in_situ in_situ RG I
inter_nos inter_nos RG I
inter_vivos inter_vivos RG I
in_vitro in_vitro RG I
in_vivo in_vivo RG I
ipso_facto ipso_facto RG I
logo_de logo_de CA I
logo_que logo_que CA I
máis_acó máis_acó RG I
máis_adiante máis_adiante RG I
máis_aló máis_aló RG I
máis_anos_ca_un_carballo_vello máis_anos_ca_un_carballo_vello RG I
máis_arriba máis_arriba RG I
máis_ben máis_ben RG máis_ben CA I
máis_nada_que máis_nada_que RG I
máis_ou_menos máis_ou_menos RG I
máis_que máis_que CA I
máis_tarde máis_tarde RG I
máis_tarde_ou_máis_cedo máis_tarde_ou_máis_cedo RG I
mala_tempranza mala_tempranza RG I
mal_como mal_como CA I
man_a_man man_a_man RG I
mañá_tarde_e_noite mañá_tarde_e_noite RG I
mea_culpa mea_culpa RG I
media_noite media_noite RG I
mellorando_o_presente mellorando_o_presente RG I
menos_dá_unha_pedra menos_dá_unha_pedra RG I
menos_mal menos_mal RG I
menos_que menos_que CA I
mentres_que mentres_que CA I
mentres_tanto mentres_tanto RG I
meu_dito_meu_feito meu_dito_meu_feito RG I
moito_antes moito_antes RG I
moito_despois moito_despois RG I
moito_máis moito_máis RG I
moito_mellor moito_mellor RG I
moito_menos moito_menos RG I
moito_peor moito_peor RG I
morra_o_conto morra_o_conto RG I
motu_propio motu_propio RG I
mutatis_mutandis mutatis_mutandis RG I
na_boca_do_lobo na_boca_do_lobo RG I
na_cabeza na_cabeza RG I
na_corda_frouxa na_corda_frouxa RG I
