<Tag>
0 0.0687328856876903
AQ0000 0.0606897237309427
AQ00P0 0.000591940570974126
AQ00S0 0.00131492142101886
AQC000 0.00497501197437033
AQS000 0.00140529402727445
CC 0.0254444072912619
CC+DA0CN0 0.00190234336168021
CC+DP0CN0 0.00054675426784633
CS 0.00538168870252049
DA0CN0 0.0729352118785754
DD0CN0 0.000953430995996494
DD0CN0+AQ0000 0.000140077539696167
DD0CP0 0.000727499480357514
DD0FS0 0.000320822752207351
DD0MS0 0.000275636449079555
DI0CN0 0.00190234336168021
DO0CN0 0.00099861729912429
DP0CN0 0.0165427055750861
DP0FN0 0.000727499480357514
DP0MN0 0.00994550531842788
DQ0CP0 9.48912365683714e-05
DT0CP0 0.000140077539696167
DT0CS0 0.000230450145951759
Fc 0.0203835413409487
Fg 0.00258013790859715
Fp 0.0695462391439907
GA 0.008589916224594
GN 0.00149566663353004
GN+VSII3S0 0.000456381661590739
GV 0.000275636449079555
NCCPV00 0.00470389415560355
NCCSV00 0.00727951343388792
NCFPV00 0.0109396039872394
NCFSV00 0.0620001265216488
NCMNV00 0.0189827659439871
NCMPV00 0.0326742157917092
NCMSV00 0.106418262496272
NP00O00 0.000456381661590739
NPCSSP0 0.00456833524622017
NPFSG00 0.0199316783096708
NPFSO00 0.00384535439617543
NPFSSP0 0.00267051051485274
NPMSO00 0.000230450145951759
NPMSSP0 0.00836398470895502
PD0CS000 0.00402609960868661
PD0MS000 0.00149566663353004
PP1CPN00 0.000185263842823963
PP1CPN00+SPS000 0.000863058389740902
PP1CSN00 0.000185263842823963
PP2CPN00 0.000275636449079555
PP2CPN00+SPS000 0.000185263842823963
PP3CPN00 0.00104380360225209
PP3CPN00+SPS000 0.00077268578348531
PP3FSN00 0.00117936251163547
PP3FSN00+SPS000 0.00149566663353004
PP3MSN00 0.00140529402727445
PP3MSN00+DP0CN0 0.000456381661590739
PR0CN000+VSIP3S0 0.00239939269608596
PR0CN000+VSIP3S0+SPS000 0.0031223735461307
PT0CS000 0.00099861729912429
RG 0.0226880428004663
RV 0.00163122554291343
SPS000 0.185223175151148
SPS000+DA0CN0 0.0074602586463991
SPS000+DP0CN0 0.00235420639295817
SPS000+DP0MN0 4.97049334405755e-05
SPS000+PP1CPO00 0.000637126874101922
SPS000+PP1CSO00 0.000411195358462943
SPS000+PP2CPO00 9.48912365683714e-05
SPS000+PP3CPO00 0.00158603923978564
SPS000+PP3FSO00 0.000682313177229718
SPS000+PP3MSO00 0.00113417620850768
VAII3S0 0.0019927159679358
VAIIIP0 0.000275636449079555
VAIPIP0 0.000275636449079555
VAM01P0 4.97049334405755e-05
VAM02P0 0.000275636449079555
VAM02S0 0.000366009055335147
VAM03P0 9.48912365683714e-05
VMII3P0 0.00149566663353004
VMII3S0 0.00393572700243102
VMIIIP0 0.000275636449079555
VMIP2P0 0.000185263842823963
VMIP2S0 0.000230450145951759
VMIP3P0 4.97049334405755e-05
VMIP3S0 0.000637126874101922
VMIPIP0 0.00054675426784633
VMIS1P0 4.97049334405755e-05
VMIS1S0 0.000140077539696167
VMIS2P0 0.000230450145951759
VMIS3P0 0.000140077539696167
VMIS3S0 0.0150967438749966
VMISIP0 0.000953430995996494
VMM01P0 0.000230450145951759
VMM02P0 0.00117936251163547
VMM02S0 0.00077268578348531
VMM0IP0 4.97049334405755e-05
VMN0000 0.105153046008694
VMSP3S0 0.000366009055335147
VSCP1P0 4.97049334405755e-05
VSCP3P0 0.000140077539696167
VSCP3S0 0.00253495160546935
VSIF1P0 0.000637126874101922
VSIF1S0 0.000230450145951759
VSIF2P0 0.000456381661590739
VSIF3S0 0.00840917101208282
